DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-04-20 13:56:35,2,31,17,0,32,1,213,9684
2022-04-20 13:56:39,2,28,12,0,32,1,4,164
2022-04-20 13:56:59,2,31,21,0,32,1,20,909
2022-04-20 13:58:29,2,33,16,0,32,1,90,4356
2022-04-20 14:00:59,2,34,16,0,32,1,150,7480
2022-04-20 14:02:39,2,21,20,0,32,1,100,3080
2022-04-20 14:03:41,2,26,17,0,32,1,62,2364
2022-04-20 14:03:57,2,33,18,0,32,1,16,774
2022-04-20 14:04:50,2,31,21,0,32,1,53,2410
2022-04-20 14:04:54,2,26,21,0,32,1,4,153
2022-04-20 14:06:36,2,28,19,0,32,1,102,4189
2022-04-20 14:07:56,2,26,46,0,32,3,80,3051
2022-04-20 14:08:06,2,30,24,0,32,1,10,440
2022-04-20 14:09:39,2,31,23,0,32,1,93,4228
2022-04-20 14:10:28,2,34,22,0,32,1,49,2443
2022-04-20 14:14:04,2,29,21,0,32,1,216,9187
2022-04-20 14:15:18,2,30,15,0,32,1,74,3256
2022-04-20 14:17:47,2,29,20,0,32,1,149,6337
2022-04-20 14:18:30,2,31,17,0,32,1,43,1955
2022-04-20 14:18:57,2,25,17,0,32,1,27,990
2022-04-20 14:19:52,2,20,17,0,32,1,55,1613
2022-04-20 14:21:53,2,23,16,0,32,1,121,4082
2022-04-20 14:23:14,2,31,21,0,32,1,81,3683
2022-04-20 14:24:02,2,29,16,0,32,1,48,2042
2022-04-20 14:25:38,2,31,27,0,32,1,96,4365
2022-04-20 14:25:42,2,30,23,0,32,1,4,176
2022-04-20 14:26:24,2,31,29,0,32,1,42,1910
2022-04-20 14:29:38,2,31,16,0,32,1,194,8821
2022-04-20 14:30:27,2,35,22,0,32,1,49,2515
