DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-28 07:19:09,2,29,14,0,32,1,59,2509
2022-09-28 07:19:17,2,28,17,0,32,1,8,329
2022-09-28 07:19:34,2,30,22,0,32,1,17,748
2022-09-28 07:20:07,2,30,22,0,32,1,33,1452
2022-09-28 07:20:27,2,24,14,0,32,1,20,704
2022-09-28 07:20:50,2,33,19,0,32,1,23,1113
2022-09-28 07:21:57,2,32,18,0,32,1,67,3145
2022-09-28 07:23:30,2,28,18,0,32,1,93,3819
2022-09-28 07:23:56,2,29,15,0,32,1,26,1106
2022-09-28 07:24:30,2,43,21,0,32,1,34,2144
2022-09-28 07:24:53,2,34,22,0,32,1,23,1147
2022-09-28 07:27:42,2,11,16,0,32,2,169,2727
2022-09-28 07:28:29,2,27,15,0,32,1,47,1861
2022-09-28 07:32:06,2,37,19,0,32,1,217,11776
2022-09-28 07:32:15,2,31,20,0,32,1,9,409
2022-09-28 07:33:20,2,38,14,0,32,1,65,3623
2022-09-28 07:35:37,2,27,17,0,32,1,137,5425
2022-09-28 07:40:00,2,31,21,0,32,1,263,11958
2022-09-28 07:41:46,2,33,17,0,32,1,106,5130
2022-09-28 07:44:20,2,32,38,0,32,2,154,7228
2022-09-28 07:44:43,2,32,19,0,32,1,23,1079
2022-09-28 07:45:39,2,25,18,0,32,1,56,2053
2022-09-28 07:46:13,2,27,15,0,32,1,34,1346
2022-09-28 07:46:21,2,31,21,0,32,1,8,364
2022-09-28 07:46:43,2,36,18,0,32,1,22,1162
2022-09-28 07:47:00,2,32,20,0,32,1,17,798
2022-09-28 07:49:46,2,35,29,0,32,1,166,8521
2022-09-28 07:49:50,2,33,14,0,32,1,4,194
2022-09-28 07:50:45,2,34,12,0,32,1,55,2743
2022-09-28 07:52:34,2,27,19,0,32,1,109,4316
2022-09-28 07:54:54,2,29,20,0,32,1,140,5955
2022-09-28 07:56:56,2,36,20,0,32,1,122,6442
2022-09-28 07:59:16,2,32,24,0,32,1,140,6571
2022-09-28 08:00:48,2,31,19,0,32,1,92,4183
2022-09-28 08:01:49,2,33,17,0,32,1,61,2952
2022-09-28 08:02:46,2,29,23,0,32,1,57,2424
2022-09-28 08:02:56,2,27,15,0,32,1,10,396
2022-09-28 08:03:29,2,33,20,0,32,1,33,1597
2022-09-28 08:04:13,2,32,19,0,32,1,44,2065
2022-09-28 08:04:31,2,32,22,0,32,1,18,845
2022-09-28 08:04:59,2,34,18,0,32,1,28,1396
2022-09-28 08:06:34,2,31,23,0,32,1,95,4319
2022-09-28 08:07:38,2,32,9,0,32,0,64,3004
2022-09-28 08:08:01,2,34,18,0,32,1,23,1147
2022-09-28 08:08:03,2,38,23,0,32,1,2,111
2022-09-28 08:15:41,2,30,18,0,32,1,458,20152
2022-09-28 08:19:24,2,24,18,0,32,1,223,7850
2022-09-28 08:19:27,2,20,16,0,32,1,3,88
2022-09-28 08:25:18,2,26,19,0,32,1,351,13385
2022-09-28 08:25:35,2,29,17,0,32,1,17,723
2022-09-28 08:25:40,2,38,15,0,32,1,5,279
2022-09-28 08:26:02,2,31,18,0,32,1,22,1000
2022-09-28 08:27:40,2,30,18,0,32,1,98,4312
2022-09-28 08:27:44,2,27,17,0,32,1,4,158
2022-09-28 08:29:58,2,27,19,0,32,1,134,5306
2022-09-28 08:30:41,2,25,14,0,32,1,43,1577
2022-09-28 08:31:17,2,28,19,0,32,1,36,1478
2022-09-28 08:34:50,2,33,13,0,32,1,213,10309
2022-09-28 08:35:05,2,35,19,0,32,1,15,770
2022-09-28 08:35:31,2,34,17,0,32,1,26,1297
2022-09-28 08:35:59,2,31,13,0,32,1,28,1273
2022-09-28 08:38:00,2,22,18,0,32,1,121,3904
2022-09-28 08:39:15,2,30,17,0,32,1,75,3300
2022-09-28 08:39:18,2,30,18,0,32,1,3,132
2022-09-28 08:39:38,2,38,15,0,32,1,20,1115
2022-09-28 08:39:42,2,23,20,0,32,1,4,135
2022-09-28 08:40:44,2,26,18,0,32,1,62,2364
2022-09-28 08:41:42,2,29,9,0,32,0,58,2467
2022-09-28 08:44:08,2,22,18,0,32,1,146,4711
2022-09-28 08:44:13,2,29,17,0,32,1,5,213
2022-09-28 08:44:54,2,30,20,0,32,1,41,1804
2022-09-28 08:45:29,2,29,14,0,32,1,35,1489
2022-09-28 08:45:44,2,37,23,0,32,1,15,814
2022-09-28 08:46:50,2,30,18,0,32,1,66,2904
2022-09-28 08:47:26,2,39,15,0,32,1,36,2059
2022-09-28 08:48:41,2,44,19,0,32,1,75,4840
2022-09-28 08:50:07,2,29,18,0,32,1,86,3658
2022-09-28 08:51:52,2,36,13,0,32,1,105,5544
2022-09-28 08:52:01,128,35,112,0,32,5,9,462
2022-09-28 08:52:14,2,9,28,0,32,5,13,172
2022-09-28 08:52:42,2,27,20,0,32,1,28,1109
2022-09-28 08:53:13,2,24,13,0,32,1,31,1091
2022-09-28 08:53:30,2,34,20,0,32,1,17,848
2022-09-28 08:55:40,2,30,16,0,32,1,130,5720
2022-09-28 08:55:47,2,25,12,0,32,1,7,257
2022-09-28 08:56:23,2,35,11,0,32,0,36,1848
2022-09-28 08:56:43,2,29,19,0,32,1,20,851
2022-09-28 08:57:46,2,48,23,0,32,1,63,4435
